name,amenity,highway,barrier,landuse,lat,lon
Moonville Rooftop,restaurant,,,,25.3000226,83.0895993
Moonville Rooftop,restaurant,,,,25.2996815,83.0889444
Mr. Bhatura,restaurant,,,,28.5933376,77.396964
South Tiffins,fast_food,,,,15.5903517,73.8111582
Nayara,fuel,,,,31.6944989,76.1550843
M/s My Momos,fast_food,,,,28.5405245,77.2782656
Haldiram's,fast_food,,,,28.5388882,77.2592398
Subway,fast_food,,,,28.5399054,77.2593224
MAJ Canteen,fast_food,,,,10.0217878,76.3079633
Sangeeth Veg,fast_food,,,,12.9827374,80.1662104
Naivedyam,restaurant,,,,28.541778,77.2542397
Indian Oil,fuel,,,,13.4523954,79.5485244
Bharat Petroleum,fuel,,,,13.4518174,79.5486929
HP,fuel,,,,13.4407906,79.5520196
Southern Spice,restaurant,,,,13.6052125,79.413755
Grillem,fast_food,,,,12.3444375,76.6164375
Akshaya Catering and Restaurant,restaurant,,,,9.9442362,76.3491391
Helapuri,restaurant,,,,17.7250819,83.3058498
Container Juice Bar,fast_food,,,,17.7296387,83.3064775
Aaha Kitchen Tiffins,fast_food,,,,17.7359448,83.3072137
Abids Restaurant,restaurant,,,,17.7271488,83.303887
blossom,restaurant,,,,19.0753432,72.9052278
Fusion Cafe,fast_food,,,,28.5410435,77.2192909
Indian Oil,fuel,,,,17.7276605,83.2931792
HP,fuel,,,,12.3413147,78.4645748
Indian Oil,fuel,,,,11.777622,79.436688
HP,fuel,,,,11.7913929,79.4120823
Indian Oil,fuel,,,,12.2839315,78.7565815
Bharat Petroleum,fuel,,,,12.4700092,78.3376231
Nayara,fuel,,,,12.2927049,78.8212698
Nayara,fuel,,,,11.8642083,79.3209782
Bharat Petroleum,fuel,,,,11.8960159,79.2817952
Indian Oil,fuel,,,,10.0653261,77.9797686
Indian Oil,fuel,,,,10.0556099,77.9909611
Bharat Petroleum,fuel,,,,12.2588893,78.9725363
Nayara,fuel,,,,12.2699247,78.9229159
Indian Oil,fuel,,,,12.2731857,78.910779
Indian Oil,fuel,,,,10.1490341,77.9190972
Bharat Petroleum,fuel,,,,12.5153813,78.2329647
HP,fuel,,,,12.2785871,78.8930125
Hotel Saravanas,restaurant,,,,10.1855325,77.9107537
Hong's Kitchen,restaurant,,,,28.9633379,77.7291676
Shiv Sagar,restaurant,,,,19.0679036,72.8377151
National Milk Centre,fast_food,,,,19.0697501,72.8378884
UK Parolour,fast_food,,,,17.7307456,83.3041125
Mac Donolds,fast_food,,,,19.1009561,73.0102327
Family Tree,restaurant,,,,19.1933278,72.9669702
Juliana's,restaurant,,,,12.9799077,77.6070181
Chutney Dips,fast_food,,,,12.3065001,76.6317714
Sri Rama Veg,fast_food,,,,13.0088366,77.5634201
Mayukh Restaurant,restaurant,,,,22.7628942,88.1705497
Punjabi Adda,restaurant,,,,13.0055959,77.6598682
Rumi,restaurant,,,,13.0056949,77.6598137
Beijing bites,restaurant,,,,17.5030101,78.4772549
Leons burgers and wings,restaurant,,,,17.5028283,78.4772098
MINTMORSEL RESTAURANT,restaurant,,,,19.1609326,72.9904216
Tea Villa Cafe,fast_food,,,,26.7111591,88.4291527
The Grill House of Shawarma Delights,fast_food,,,,12.9155539,80.1945744
Erodu Amman Mess,restaurant,,,,12.9966483,80.2556448
Milano Pizza,fast_food,,,,12.9763737,77.6412043
Shree Panjurli Cafe,fast_food,,,,12.9784496,77.6380609
Milano Pizza,fast_food,,,,12.9623684,77.7328259
Milano Pizza,fast_food,,,,12.9227182,77.5839297
Dining Hall,fast_food,,,,18.0236664,76.0523261
Chekadi's 90's Kitchen,restaurant,,,,11.8391881,76.096773
Cafe Anadi Bakery,restaurant,,,,23.2467174,87.8642239
Nakshatra,restaurant,,,,23.2321413,87.8660986
Rasana,fast_food,,,,23.2391105,87.8638942
Hotel Neelam,restaurant,,,,23.2392741,87.8647667
KFC,fast_food,,,,23.2326118,87.865468
Rooftop Restaurant,restaurant,,,,23.2318329,87.865741
Gol Table,restaurant,,,,23.2316959,87.8659117
One Bite,restaurant,,,,23.2279913,87.871971
Big Bite,restaurant,,,,23.2278648,87.8735242
Aharjo,restaurant,,,,23.2303717,87.867593
The Second Wife - Multicuisine Restaurant,restaurant,,,,23.2298799,87.8682211
Celebration Biryani,restaurant,,,,23.2333223,87.8644854
The Second Wife Resto Cafe,restaurant,,,,23.231343,87.8672377
Pizza Hut,restaurant,,,,28.6081147,77.2925955
Xero Degrees,restaurant,,,,28.6080916,77.2925599
Burger Singh,fast_food,,,,28.6068456,77.2906604
BakeBox Cafe,restaurant,,,,28.607998,77.2922417
Hott Joint,fast_food,,,,28.6045239,77.2894501
Coconut Juice,fast_food,,,,17.7807769,83.2542034
Sugar Cane Juice,fast_food,,,,17.7807864,83.2543053
Moba,fast_food,,,,13.0392955,77.6415936
Mast Marathi,restaurant,,,,12.9114081,77.6443062
BPCL PETROL PUMP,fuel,,,,10.9178103,79.8438441
The LightHouse Restaurant,restaurant,,,,13.0280492,77.5721604
Burger King,fast_food,,,,13.0711158,77.6519016
Rasa Sangam,restaurant,,,,13.0713888,77.651801
Empire,restaurant,,,,13.05799,77.6483832
Momoguys,fast_food,,,,13.0549895,77.6464031
Navodaya Military Hotel,restaurant,,,,12.929944,77.5687446
Nirula's,restaurant,,,,28.6836797,77.2013614
Sharma Ji Kachori Wale,fast_food,,,,28.6824118,77.1999515
Jain Paan,fast_food,,,,28.6824106,77.1999375
Charcha,restaurant,,,,28.6840429,77.2047627
Mayuri Grand,restaurant,,,,13.0906273,79.1338055
California Burrito,restaurant,,,,28.6838728,77.2046369
Hotel Kuvira Dine-in,restaurant,,,,19.1516036,73.2461846
Hotel Kuvira Dine-in,restaurant,,,,19.1516036,73.2461846
Sassy Canteen,restaurant,,,,26.8653078,80.9601909
The Coconut Chutney,restaurant,,,,26.8747602,80.9588458
Curry Leaf,restaurant,,,,26.8740021,80.9775652
Meghana Biryani,restaurant,,,,12.9780951,77.6379044
Papa John's,fast_food,,,,12.8409171,77.6559469
McDonald's,fast_food,,,,12.8488383,77.6575738
KFC,fast_food,,,,12.9266268,77.547741
Fig,restaurant,,,,28.6023688,77.1863791
Dosa & Podi,fast_food,,,,15.588722,73.8150635
Chaturthi Pure Veg,restaurant,,,,18.8511324,73.8985101
Thalassery hotel,restaurant,,,,11.0954223,76.6423889
Dasaprakash-Rajouri Garden,restaurant,,,,28.6503246,77.1209907
B1A Back Parking,parking,,,,28.6279702,77.088884
Shree Rajbhog,restaurant,,,,26.8732111,81.0151799
Aligarh House,restaurant,,,,12.964643,77.7173111
Madeena Restaurant,restaurant,,,,11.9581557,79.7953673
Hot Point,fast_food,,,,23.2947278,85.3118838
Theerath,restaurant,,,,12.9556172,77.7148511
Punjabi Jaika (Amritsari Special Chur Chur Naan Kulche),restaurant,,,,28.5717415,77.2380371
Fair Deal Hyundai,,services,,,23.295623,85.3120903
The Food Court NXT,restaurant,,,,23.2999355,85.3131227
Chicken Shwarma,fast_food,,,,23.2999052,85.313385
The Shack kitchen,restaurant,,,,23.3019607,85.3146534
The Cove Restaurant,restaurant,,,,23.3021242,85.3147349
Laziz Restaurant,restaurant,,,,23.3019883,85.3146104
The Food Court,restaurant,,,,23.3042574,85.3149667
TAO BAO,restaurant,,,,23.3077044,85.3165512
Bharat Petroleum,fuel,,,,23.3090474,85.3171151
Crown 7,restaurant,,,,23.3139828,85.3177413
RFC,fast_food,,,,23.315315,85.3173712
KFC,restaurant,,,,27.2025697,78.003459
Hotel Asopalav,restaurant,,,,23.8404843,72.1305216
Nalapaka Express,restaurant,,,,12.9316969,77.6848482
Shriji Restaurant,restaurant,,,,22.7545471,78.35389
Sabitri Sweets,restaurant,,,,26.7104845,88.3618302
Andhra Biryanis,restaurant,,,,12.9716903,77.7117419
Shell,fuel,,,,12.9528896,79.9327134
Indian Oil,fuel,,,,12.9491347,79.9273127
The kitchen Garden,restaurant,,,,15.4828301,78.4810661
thadi,fast_food,,,,26.8588867,75.8154322
Circa 11,restaurant,,,,12.97041,77.6403283
Raj Bhojanam,restaurant,,,,15.8173494,78.0240467
Hotel Swad Goan Fish Thali,fast_food,,,,15.5897767,73.8133202
Hindustan Petroleum,fuel,,,,12.9857026,77.7077508
sai kripa fuels petrol pump,fuel,,,,24.5914804,73.7042789
Sudama Pure Veg,restaurant,,,,18.9621211,72.8132636
chai point,restaurant,,,,28.5432567,77.2097708
Gautam Sikkim Restaurant,fast_food,,,,9.9437605,76.2944864
Kerala Kitchen,restaurant,,,,9.9435672,76.2943992
IGURU,restaurant,,,,17.4181368,78.3752194
Bastoda Lime Soda,fast_food,,,,15.5870661,73.8206921
Burger & Strawberries,fast_food,,,,12.97539,77.6025227
Indian Oil,fuel,,,,10.9102156,76.3016678
KTDC Ahaar Restaurant,restaurant,,,,10.9105589,76.3009551
Nayara,fuel,,,,10.9092873,76.3030549
Fire & Ice,restaurant,,,,28.6410473,77.214
Punjab Grill,restaurant,,,,28.575141,77.2381218
Chawsan Chef,restaurant,,,,28.5780919,77.2385615
Bikanervala,restaurant,,,,28.5748542,77.2380929
Chawsan Chef BBQ,restaurant,,,,28.5779933,77.2386205
Bharat Petroleum,fuel,,,,12.9012627,79.9317928
Hanumant Vada Pav Centre,fast_food,,,,15.593862,73.803236
Moon's Kitchen,restaurant,,,,26.5357573,88.6937301
Laxmi Snacks Tea Center,fast_food,,,,18.4437851,73.8852824
Indian Oil,fuel,,,,30.7426953,76.7547512
Chat Street,fast_food,,,,15.4973937,73.8229855
Rangilo Gujarat,fast_food,,,,15.4975881,73.8229368
Legacy Of Bombay,restaurant,,,,15.4972026,73.8246551
Bhojan Roshik,restaurant,,,,26.702756,88.4405403
Rasoi Ki Rani (Queen of Kitchen),restaurant,,,,26.7977634,84.5107659
Canteen,fast_food,,,,15.4956279,73.8372579
sun food restaurant,restaurant,,,,22.753817,75.8847761
Raju's Sugarcane Juice,fast_food,,,,28.5389408,77.2540536
Bharathi Hindu Hotel,restaurant,,,,22.4488917,87.8932017
dosa king,restaurant,,,,25.2877994,82.9984462
Shree Udupi Sagar,fast_food,,,,13.0979018,77.5627738
Tirumala Dreams,restaurant,,,,13.0979149,77.5626759
Subway,fast_food,,,,28.5884944,77.1687102
ABIT Canteen,fast_food,,,,20.4701758,85.850922
PMCA Canteen,fast_food,,,,20.4695377,85.8515988
Edu's,restaurant,,,,15.487037,73.8109012
Manomay-Kolkata’s Sweetest Side,restaurant,,,,20.2798106,85.854908
BOMBAY VADA PAV,fast_food,,,,28.624167,77.3653083
99 Pancakes,restaurant,,,,25.293046,83.00209
LIlivadi hotel,restaurant,,,,23.8401691,72.1299418
New Heros Restaurant,restaurant,,,,18.961163,72.8132611
Babu Vada Pav,fast_food,,,,12.8979821,77.5859322
Mirchi Bhaji and Punugulu Cart,fast_food,,,,17.5997307,78.5523166
Delhi Chow,fast_food,,,,28.5440627,77.207132
KFC Lokhra,restaurant,,,,26.1119016,91.7608955
Shell,fuel,,,,12.7866887,77.6293838
Babba Ke Golgappe,fast_food,,,,28.5439726,77.2050778
Raju Lassi,restaurant,,,,26.6085009,81.3627538
Udipi Restaurant,restaurant,,,,26.77587,80.9922545
aman foods,fast_food,,,,19.0994923,72.8460232
Hotel New Mass A/C,restaurant,,,,9.9210821,78.1434065
Sugarcane Juice,fast_food,,,,15.5886129,73.8102512
Sugarcane Juice,fast_food,,,,15.5885863,73.8103243
Fresh Juice Point,fast_food,,,,15.588601,73.810285
Vada Pav Stall,fast_food,,,,15.5887126,73.8103844
Nellai Annapoorna,restaurant,,,,28.6460767,77.1875244
Yellow house,restaurant,,,,28.7007085,77.228555
"AL-FRESHO ""THE CAFE & BISTRO""",restaurant,,,,24.9944655,88.1419956
Mess House Hotel,restaurant,,,,11.0426605,76.0827368
Toula Bar & Kitchen,restaurant,,,,15.5034202,73.7713394
Sidewalk shawarma,fast_food,,,,25.6673533,94.1042197
Aaplaa Katta,restaurant,,,,18.6344999,73.7879793
Melbourne Fried chicken,restaurant,,,,17.429158,78.4499426
The bite of south,restaurant,,,,28.5491371,77.2160128
La marinate,restaurant,,,,28.5490335,77.215908
Slice of Italy,fast_food,,,,28.5482519,77.2163272
Cafe Amudham,restaurant,,,,28.5565777,77.2061812
Hema South indian,restaurant,,,,28.5483074,77.2159645
Crystal Eastern Emporium,restaurant,,,,18.9560059,72.8120793
Veg Foodio,restaurant,,,,19.2265579,72.9706128
woknfyr,restaurant,,,,18.4495259,73.8421728
Sandhu Roadlines (Workshop 1),,,,industrial,18.7285304,73.8597723
Sandhu Roadlines (Workshop 2),,,,industrial,18.7293443,73.9904827
Sandhu Roadlines (Workshop 3),,,,industrial,18.7219171,73.9881636
Burger King,fast_food,,,,18.6799171,73.8495325
Pizza Hut,restaurant,,,,18.6798223,73.8495732
McDonald's,fast_food,,,,18.649566,73.8390961
Indian Oil,fuel,,,,18.7744489,73.8699555
Atithi Roof Top Lounge Bar and Kitchen,restaurant,,,,17.9204834,77.5118282
Sitara Family Restaurent,restaurant,,,,17.920816,77.5119573
Bal Gopala Sweets and Restaurant,restaurant,,,,17.921923,77.5091788
Bikanervala,fast_food,,,,28.8898786,77.1165814
IGL,fuel,,,,28.7745543,77.0653889
IGL,fuel,,,,28.837251,77.1288396
Shershah Cold Storage,,,,industrial,28.7140702,77.1720676
The Yogic Bowl,restaurant,,,,30.1307084,78.3222761
Menu Master,restaurant,,,,23.277045,85.3069152
1st Meet,restaurant,,,,23.2837942,85.3093021
Mom's Kitchen,restaurant,,,,23.2853922,85.3094477
Khalsa Pizza & Burger,restaurant,,,,23.286734,85.3096056
Golki Cafe & Dinner,restaurant,,,,23.3007097,85.3180308
Tapan Sweets & Bakery,restaurant,,,,23.3022618,85.3140202
Ira's kitchen,restaurant,,,,30.1301567,78.3228775
Green Yogi detox,restaurant,,,,30.1302896,78.3229618
MVT Restaurant,restaurant,,,,30.1303758,78.3225545
MVT Resort,restaurant,,,,30.1301906,78.3226914
Unique Family Restaurant,restaurant,,,,24.6922575,84.9939149
Mahto Hotel,restaurant,,,,23.2906164,85.3836622
Sibil Jomea,restaurant,,,,23.267847,85.3810052
Watsal Cafe,restaurant,,,,23.2677741,85.3809151
Evara,restaurant,,,,23.2836843,85.3839234
Hindustan Petroleum,fuel,,,,23.2875627,85.3832932
Tito Family Restaurant,restaurant,,,,23.2979041,85.3728281
Devkala,restaurant,,,,23.3058624,85.3444486
Bhola Litti,restaurant,,,,23.3246029,85.3143533
Swapan's Family Restaurant,restaurant,,,,23.3280374,85.3146002
Sky Dine,restaurant,,,,23.3252318,85.3102053
Moksha Family Restro & Bar,restaurant,,,,23.3252687,85.3102502
Handee Restaurant,restaurant,,,,23.3227348,85.3083735
Hindustan Petroleum,fuel,,,,23.2766974,85.3055938
Indian Oil,fuel,,,,23.2781812,85.3062679
Hindustan Petroleum,fuel,,,,23.2828881,85.3083662
King's Café,restaurant,,,,30.1319213,78.320341
Pizza mail,restaurant,,,,30.130868,78.3219516
Raha cafe,restaurant,,,,30.1310393,78.3214865
Prakriti cafe,restaurant,,,,30.132953,78.3192968
Pioneer Petrol Pump,fuel,,,,22.3282563,73.2627442
University Canteen,fast_food,,,,26.7321463,83.4337043
Open field,restaurant,,,,30.1313716,78.3210227
Yogi Cafe,restaurant,,,,30.1321797,78.3207644
পিজ্জা লাইট,restaurant,,,,25.9156147,92.9563174
Jumbo King,fast_food,,,,19.1350962,72.8495263
pizza hut,fast_food,,,,19.1748428,72.8681384
Dominos,fast_food,,,,19.0543136,72.8932744
Thrill cafe,restaurant,,,,30.1301244,78.3242396
Anna's mess,restaurant,,,,30.1296207,78.3255259
Vegan Shala,restaurant,,,,30.1294963,78.3258725
Bhumi Cafe,restaurant,,,,30.1292867,78.3259139
subway,restaurant,,,,17.3735384,78.4111355
MM Foods,restaurant,,,,12.9234508,77.4997987
Hotel Dream Land Family Restaurant,restaurant,,,,12.9248386,77.4985064
Mojo Pizza,restaurant,,,,12.9246933,77.4982973
Udupi Grand,restaurant,,,,13.1091446,77.602978
Flames Restaurant,restaurant,,,,12.9492191,77.5962052
Bharat Petroleum,fuel,,,,12.9671484,79.9541677
Indian Oil,fuel,,,,12.967771,79.9532502
HP,fuel,,,,12.9640021,79.9477598
Mayuri,restaurant,,,,12.9128491,77.585578
Petrol pump,fuel,,,,34.215441,74.3765207
ROYAL CANTEEN : अपना अड्डा 🦁,restaurant,,,,26.7998787,83.8847037
Ambur Biryani,fast_food,,,,12.9445378,77.5972756
Valluvar,restaurant,,,,30.1291201,78.3270064
Haldiram's,fast_food,,,,12.97749,77.5700777
The blue art cafe,restaurant,,,,30.1313421,78.3215596
Chick Wings,fast_food,,,,8.7359738,76.7456147
Farukis,restaurant,,,,20.9483538,72.9350321
Nayara,fuel,,,,8.8243188,78.0679901
Kolkata Bengali Hotel,fast_food,,,,12.9988471,77.6405886
Tara Hotel Pure-Veg,restaurant,,,,25.4386983,81.8492198
United Telugu Kitchen,restaurant,,,,13.0227125,77.762353
Kimchi & Co,restaurant,,,,13.0252395,77.7625434
Original Burger Company,fast_food,,,,13.0249677,77.7624241
Temple Tales,restaurant,,,,13.0252238,77.7624173
Nonna Pizza Romana,fast_food,,,,13.0251963,77.7621934
Badmash,restaurant,,,,13.0251206,77.7622055
Barnhouse,restaurant,,,,13.0248801,77.7621464
Baadi Cafe,restaurant,,,,14.5605308,74.3131511
Ruha Cafe,fast_food,,,,12.9443046,77.5960438
Hotel Ayyappavilasam,restaurant,,,,10.112742,76.3567243
Chin Lung,restaurant,,,,12.976245,77.5787283
SBR Tasty Dreams,fast_food,,,,25.4265028,81.9131373
Delhi Chaat Wala,fast_food,,,,30.12853,78.3235623
Vista Dine,restaurant,,,,31.2991149,76.7467561
Mezcalita,restaurant,,,,18.9335018,72.8259987
Jai Hind Dhaba,restaurant,,,,30.1280155,78.3222241
Hotel Akash,restaurant,,,,8.5346394,76.9643197
Bharat Petroleum,fuel,,,,20.711113,78.9262728
Bikano's food court,restaurant,,,,29.5249151,77.7197924
M. Keerthana South Indian Restaurant,restaurant,,,,28.5466624,77.1274254
Aditi Kitchen,restaurant,,,,23.3020102,85.314216
McDonald's,fast_food,,,,23.3761878,85.3328824
McDonald's,fast_food,,,,23.3787133,85.3147367
New Restaurant,restaurant,,,,27.0688614,88.4706484
Kim's kitchen,restaurant,,,,27.0688333,88.4705144
T24 Residency,restaurant,,,,19.1106169,72.8749469
Hotel Laxmikrishna,restaurant,,,,14.482595,74.4918333
Sairam Tiffins,restaurant,,,,18.1075927,83.397487
Indian Oil,fuel,,,,18.1333161,83.3878951
Buddha Pāda Dining Hall,restaurant,,,,27.0751503,88.5122266
Royal China,restaurant,,,,12.9721676,77.5964811
Bamey's Gastro Bar,restaurant,,,,12.933894,77.6198284
Jewel Sizzle,restaurant,,,,12.9010005,77.5857148
J14 Good Food,fast_food,,,,26.1205212,91.9683569
Himalayan Fast Food Centre,fast_food,,,,23.2949461,85.3192524
Punjabi Kitchen,restaurant,,,,23.3680195,85.3378899
Jashn The Restaurant,restaurant,,,,23.367886,85.3366084
The Pizza Bakery,fast_food,,,,12.9121235,77.6471927
Make Di Hatti,restaurant,,,,12.9121363,77.6496658
Venkateshwara Tiffins,restaurant,,,,18.1083473,83.3906722
Multi Kitchen,restaurant,,,,18.1104855,83.3902841
Bharat Petroleum,fuel,,,,18.1188734,83.3880031
HP,fuel,,,,18.1193752,83.3881878
Nando's,restaurant,,,,18.5620058,73.9173245
J14 Good Food,fast_food,,,,26.1668414,91.7669102
J14 Sonapur,fast_food,,,,26.1212495,91.9708829
Fat Tiger,fast_food,,,,28.4754815,77.0928637
Orzuv,restaurant,,,,12.9542063,77.717574
The Golden Dragon,restaurant,,,,28.4762599,77.0932272
Capital Diner,restaurant,,,,28.4759668,77.0931028
Chai Town Cafe,fast_food,,,,28.4761818,77.0930709
Yo! Dimsum,fast_food,,,,28.4758185,77.0931854
Gulati,restaurant,,,,28.4762676,77.093281
Juicy Bites,fast_food,,,,12.9352272,77.5857294
Domino's,fast_food,,,,12.9370863,77.5852823
Aasife biriyani,restaurant,,,,9.5200109,77.6345739
Pinch of Salt,restaurant,,,,24.8476093,79.9220288
Sang Dolma,restaurant,,,,27.0767246,88.5124189
Woisali Dhaba,restaurant,,,,27.7721851,95.9791305
Food,restaurant,,,,27.0766807,88.5122573
Gulati Indian Food,restaurant,,,,28.4763942,77.0931944
Paltan,restaurant,,,,28.4623628,77.0870847
Kitchen of Awadh,restaurant,,,,28.4625125,77.0869904
Indian Oil,fuel,,,,28.7116536,77.1099814
Aathidyam Restaurant,restaurant,,,,17.7278992,83.3119523
Santoor Hotel,restaurant,,,,26.5351355,88.6977105
Panda Chai,fast_food,,,,12.9516658,77.7163268
Hindustan Petroleum,fuel,,,,26.6890235,84.1764339
Andhra Vindu,restaurant,,,,17.723907,83.3136532
Bharat Petroleum,fuel,,,,26.6830792,84.1885796
HP-NVR,fuel,,,,18.1204439,83.4010005
Happy Restaurant,restaurant,,,,18.1171748,83.3996726
Annapurna Restaurent,restaurant,,,,18.1171962,83.3995516
Sravanth Parlour,restaurant,,,,18.1171322,83.4012512
Konaseema Tiffins,restaurant,,,,18.1032758,83.4107304
Platform 65 - The Train Restaurant,restaurant,,,,18.1091124,83.4081477
Daksha,restaurant,,,,18.1090076,83.4026007
kshatriya,restaurant,,,,16.9923087,81.7734337
Biryani's And More,restaurant,,,,18.1054224,83.4077485
Crown Bakery,fast_food,,,,17.7432815,83.2346919
Sarvani Sweets NAD Junction,fast_food,,,,17.7427742,83.2347927
Arun Juice Point,fast_food,,,,17.7400813,83.2509137
Jagadamba Fast Food Centre,fast_food,,,,17.7400883,83.2508909
Lazeez Street Food,fast_food,,,,17.7402889,83.249202
Hot foods,fast_food,,,,17.7407999,83.2429028
Hot foods infront of suraksha,fast_food,,,,17.7418987,83.2387561
Hot and Cool point,fast_food,,,,17.7423007,83.2373017
Hotel Golden Alfa,restaurant,,,,17.7428684,83.2342475
Brick n Bean Cafe,restaurant,,,,28.4481381,77.098974
Cafe Amaretto,restaurant,,,,28.4481734,77.0990054
The Bibimbab,restaurant,,,,28.4482737,77.0992588
Kinnera Grand Restaurant,restaurant,,,,18.0736844,83.387609
Indian Coffee House,restaurant,,,,10.7659664,76.6551208
Hotel Malabar,restaurant,,,,28.6127332,77.3362991
Exifuel Petrol Pump,fuel,,,,26.7174067,84.1964458
Truck Parking,,services,,,26.7247177,84.2039457
Essar Petrol Pump,fuel,,,,26.7263593,84.2100835
Uma Lussy Point,fast_food,,,,18.1160156,83.4096588
Kolkata Eggrolls,fast_food,,,,18.1121222,83.4124041
Kolkatha Egg Roll,fast_food,,,,18.1121316,83.4123975
Subbaya Hotel,restaurant,,,,18.1173212,83.4025576
Kolkata Egg rolls,fast_food,,,,18.1162541,83.4065727
